Order,PID,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
1807,531363020,20,RL,63.0,7500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1100.0,1100.0,GasA,Ex,Y,SBrkr,1100,0,0,1100,0.0,0.0,1,1,3,1,TA,6,Typ,0,,,,,0.0,0.0,,,Y,0,136,0,0,0,0,,,,0,6,2007,New,Partial
2382,528106120,20,RL,110.0,16163,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,232.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1618.0,1618.0,GasA,Ex,Y,SBrkr,1618,0,0,1618,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2004.0,Fin,3.0,880.0,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2006,WD ,Normal
2032,903451110,45,RM,57.0,7449,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,7,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,637.0,637.0,GasA,Ex,Y,FuseF,1108,0,0,1108,0.0,0.0,1,0,3,1,Gd,6,Typ,1,Gd,Attchd,1930.0,Unf,1.0,280.0,TA,TA,N,0,0,205,0,0,0,,GdPrv,,0,6,2007,WD ,Normal
1438,907181140,60,RL,68.0,9179,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,Gd,TA,PConc,Gd,TA,No,GLQ,633.0,Unf,0.0,240.0,873.0,GasA,Ex,Y,SBrkr,882,908,0,1790,1.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,1999.0,RFn,2.0,588.0,TA,TA,Y,0,88,0,0,0,0,,,,0,6,2008,WD ,Abnorml
1245,535180120,20,RL,75.0,10425,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,774.0,Unf,0.0,330.0,1104.0,GasA,Gd,Y,SBrkr,1104,0,0,1104,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Attchd,1956.0,RFn,1.0,384.0,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2008,WD ,Normal
1097,528292060,60,RL,41.0,12460,Pave,,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,870.0,Unf,0.0,167.0,1037.0,GasA,Ex,Y,SBrkr,1037,1285,0,2322,0.0,0.0,2,1,4,1,TA,8,Typ,1,TA,BuiltIn,1999.0,Fin,2.0,400.0,TA,TA,Y,144,44,0,0,0,0,,,,0,5,2008,WD ,Normal
1701,528118040,60,RL,118.0,13654,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Gable,CompShg,MetalSd,MetalSd,BrkFace,365.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1704.0,1704.0,GasA,Ex,Y,SBrkr,1722,1036,0,2758,0.0,0.0,2,1,4,1,Ex,9,Typ,1,Ex,BuiltIn,2005.0,Fin,3.0,814.0,TA,TA,Y,282,55,0,0,0,0,,,,0,5,2007,WD ,Normal
1341,903230110,50,RM,60.0,5520,Pave,,IR1,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,7,1920,1997,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Gd,BrkTil,TA,TA,No,ALQ,68.0,Unf,0.0,497.0,565.0,GasA,TA,Y,SBrkr,565,651,0,1216,1.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,BuiltIn,1920.0,RFn,1.0,355.0,Fa,TA,Y,0,0,180,0,0,0,,MnPrv,,0,4,2008,WD ,Normal
1866,534127140,85,RL,,8723,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,SFoyer,6,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,BLQ,973.0,Unf,0.0,0.0,973.0,GasA,Ex,Y,SBrkr,1082,0,0,1082,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1969.0,Unf,2.0,480.0,TA,TA,Y,160,0,0,0,0,0,,,,0,1,2007,WD ,Normal
1105,528363020,60,RL,,11929,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,466.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1242.0,1242.0,GasA,Ex,Y,SBrkr,1251,1250,0,2501,0.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1995.0,RFn,3.0,751.0,TA,TA,Y,192,87,0,0,0,0,,,,0,6,2008,WD ,Normal
1453,907227300,20,RL,60.0,7200,Pave,,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,632.0,Unf,0.0,148.0,780.0,GasA,Ex,Y,SBrkr,780,0,0,780,0.0,0.0,1,0,2,1,TA,4,Typ,0,,Detchd,1973.0,Unf,1.0,352.0,TA,TA,Y,196,0,0,0,0,0,,MnPrv,,0,1,2008,WD ,Normal
863,907250070,20,RL,90.0,11664,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1234.0,Unf,0.0,335.0,1569.0,GasA,Ex,Y,SBrkr,1611,0,0,1611,1.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,2002.0,RFn,3.0,1231.0,TA,TA,Y,262,93,0,0,0,0,,,,0,9,2009,WD ,Normal
2402,528172020,60,RL,74.0,10927,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,280.0,Gd,TA,PConc,Gd,TA,Av,GLQ,546.0,Unf,0.0,512.0,1058.0,GasA,Ex,Y,SBrkr,1058,846,0,1904,1.0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,BuiltIn,2003.0,Fin,2.0,736.0,TA,TA,Y,179,60,0,0,0,0,,,,0,6,2006,WD ,Normal
1833,533120030,60,RL,,9572,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,Gd,TA,PConc,Ex,TA,No,GLQ,482.0,Unf,0.0,971.0,1453.0,GasA,Ex,Y,SBrkr,1453,1357,0,2810,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1990.0,RFn,2.0,750.0,Gd,Gd,Y,500,0,0,0,0,0,,,,0,6,2007,WD ,Normal
2472,531367010,20,RL,91.0,11024,Pave,,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,118.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1400.0,1400.0,GasA,Ex,Y,SBrkr,1400,0,0,1400,0.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,2005.0,RFn,2.0,612.0,TA,TA,Y,144,55,0,0,0,0,,,,0,10,2006,New,Partial
183,902207140,30,RM,60.0,8520,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,624.0,624.0,GasA,Gd,Y,SBrkr,720,0,0,720,0.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,2005.0,Unf,2.0,484.0,TA,TA,Y,106,0,0,0,0,0,,,,0,5,2010,WD ,Normal
476,528235090,60,RL,,8068,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1010.0,1010.0,GasA,Ex,Y,SBrkr,1010,1257,0,2267,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,2002.0,RFn,2.0,390.0,TA,TA,Y,120,46,0,0,0,0,,,,0,12,2009,ConLI,Normal
2219,909281130,70,RL,70.0,10570,Pave,,Reg,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,8,1932,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,Gd,Gd,No,Rec,297.0,Unf,0.0,556.0,853.0,GasA,TA,Y,SBrkr,1549,1178,0,2727,0.0,0.0,2,1,3,1,Gd,10,Maj1,2,TA,Detchd,1932.0,Unf,2.0,440.0,TA,TA,Y,0,74,0,0,0,0,,,,0,12,2007,WD ,Normal
2660,902325050,75,RM,60.0,10800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,390.0,Unf,0.0,490.0,880.0,GasW,Fa,N,SBrkr,880,888,0,1768,0.0,0.0,1,1,2,1,TA,6,Typ,2,TA,Detchd,1914.0,Unf,2.0,320.0,TA,TA,N,0,341,0,0,0,0,,,,0,10,2006,WD ,Normal
1356,903425420,30,RL,55.0,10267,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1Story,6,7,1918,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,TA,Gd,BrkTil,TA,Gd,Mn,Rec,210.0,ALQ,606.0,0.0,816.0,GasA,Ex,Y,SBrkr,838,0,0,838,1.0,0.0,1,0,2,1,Fa,5,Typ,0,,Detchd,1961.0,Fin,1.0,275.0,TA,TA,N,0,0,112,0,0,0,,MnWw,,0,5,2008,WD ,Normal
1468,907285080,60,RL,70.0,8750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,TA,No,GLQ,642.0,Unf,0.0,273.0,915.0,GasA,Ex,Y,SBrkr,933,975,0,1908,1.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1994.0,Unf,2.0,493.0,TA,TA,Y,144,133,0,0,0,0,,,,0,7,2008,WD ,Normal
1271,535453020,20,RL,80.0,8000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,476.0,Rec,488.0,292.0,1256.0,GasA,Gd,Y,FuseA,1256,0,0,1256,1.0,0.0,1,1,3,1,Gd,6,Typ,0,,Attchd,1959.0,RFn,1.0,311.0,TA,TA,Y,0,240,0,0,0,0,,,,0,5,2008,WD ,Normal
1084,528228465,20,RL,43.0,3182,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1266.0,1266.0,GasA,Ex,Y,SBrkr,1266,0,0,1266,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2007.0,Fin,2.0,388.0,TA,TA,Y,100,16,0,0,0,0,,,,0,3,2008,WD ,Normal
158,535353190,50,RL,78.0,17503,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,912.0,912.0,GasA,TA,Y,SBrkr,912,546,0,1458,0.0,1.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1948.0,Unf,1.0,330.0,TA,TA,Y,192,0,0,0,0,0,,,,0,1,2010,WD ,Abnorml
2880,911175410,30,C (all),69.0,12366,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,1Fam,1Story,3,5,1945,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,TA,N,SBrkr,729,0,0,729,0.0,0.0,1,0,2,1,TA,5,Mod,0,,,,,0.0,0.0,,,N,0,0,23,0,0,0,,,,0,10,2006,WD ,Abnorml
1665,527402240,60,RL,,7472,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,9,1972,2004,Gable,CompShg,HdBoard,HdBoard,BrkFace,138.0,TA,TA,CBlock,TA,TA,No,ALQ,626.0,Unf,0.0,99.0,725.0,GasA,Gd,Y,SBrkr,725,754,0,1479,1.0,0.0,1,1,4,1,Gd,7,Typ,0,,Attchd,1972.0,Fin,2.0,484.0,TA,TA,Y,0,32,0,0,0,0,,,,0,6,2007,WD ,Normal
2671,903200050,30,RL,,7446,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,5,1941,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,266.0,Unf,0.0,522.0,788.0,GasA,TA,Y,FuseA,788,0,0,788,0.0,0.0,1,0,2,1,TA,4,Typ,2,TA,,,,0.0,0.0,,,Y,0,0,0,0,0,0,,GdWo,,0,4,2006,WD ,Abnorml
1197,534225120,90,RL,74.0,13101,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,BrkFace,108.0,TA,TA,CBlock,TA,TA,No,LwQ,231.0,Unf,0.0,1497.0,1728.0,GasA,TA,Y,SBrkr,1728,0,0,1728,0.0,0.0,2,0,6,2,TA,10,Typ,0,,Detchd,1987.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2008,WD ,Normal
2681,903233100,50,RM,52.0,6240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1042.0,1042.0,GasA,Ex,Y,SBrkr,1042,534,0,1576,0.0,0.0,1,0,3,1,TA,8,Typ,1,Gd,Detchd,1928.0,Unf,1.0,225.0,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2006,WD ,Family
2160,907405130,20,RL,65.0,8450,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,699.0,Unf,0.0,638.0,1337.0,GasA,Ex,Y,SBrkr,1337,0,0,1337,1.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,2003.0,RFn,2.0,531.0,TA,TA,Y,0,39,0,0,0,0,,,,0,10,2007,WD ,Normal
2299,923251160,20,RL,124.0,27697,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,3,1961,1961,Shed,CompShg,Plywood,Plywood,CBlock,198.0,TA,TA,CBlock,TA,TA,No,BLQ,811.0,Unf,0.0,585.0,1396.0,GasA,TA,N,SBrkr,1608,0,0,1608,0.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1961.0,Unf,1.0,444.0,TA,Fa,Y,152,38,0,0,0,0,,,,0,11,2007,COD,Abnorml
1385,905108170,85,RL,,7400,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1984,1984,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,LwQ,104.0,ALQ,956.0,0.0,1060.0,GasA,TA,Y,SBrkr,1126,0,0,1126,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Attchd,1984.0,Unf,2.0,506.0,TA,TA,Y,178,0,0,0,0,0,,,,0,3,2008,WD ,Normal
710,902205030,50,RM,50.0,5925,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,600.0,600.0,Grav,Fa,N,SBrkr,600,368,0,968,0.0,0.0,1,0,2,1,TA,6,Typ,0,,,,,0.0,0.0,,,Y,0,0,0,0,0,0,,GdWo,,0,5,2009,WD ,Abnorml
2080,905451390,50,RL,70.0,10512,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,491.0,Unf,0.0,497.0,988.0,GasA,Ex,Y,SBrkr,988,638,0,1626,0.0,0.0,1,1,3,1,Gd,6,Typ,0,,Attchd,1954.0,Unf,1.0,332.0,TA,TA,Y,366,0,0,0,0,0,,,,0,5,2007,WD ,Normal
2121,907125120,20,RL,65.0,8775,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,495.0,Unf,0.0,495.0,990.0,GasA,Gd,Y,SBrkr,990,0,0,990,0.0,0.0,1,0,3,1,TA,5,Typ,0,,Attchd,1996.0,Unf,1.0,299.0,TA,TA,Y,0,64,0,0,0,0,,,,0,4,2007,WD ,Normal
1588,921201060,20,RL,85.0,11447,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,674.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1571.0,Unf,0.0,393.0,1964.0,GasA,Ex,Y,SBrkr,1964,0,0,1964,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,3.0,892.0,TA,TA,Y,0,265,0,0,0,0,,,,0,6,2008,WD ,Normal
354,527161040,80,RL,57.0,8923,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,189.0,Unf,0.0,195.0,384.0,GasA,Gd,Y,SBrkr,751,631,0,1382,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1998.0,Fin,2.0,396.0,TA,TA,Y,256,0,0,0,0,0,,,,0,2,2009,WD ,Normal
660,535378120,30,RL,60.0,10230,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1054.0,1054.0,GasA,Ex,Y,SBrkr,1078,0,0,1078,0.0,0.0,1,0,3,1,Ex,6,Typ,0,,Detchd,1987.0,Unf,1.0,264.0,TA,TA,N,0,0,0,0,112,0,,GdWo,,0,12,2009,WD ,Normal
751,903429080,70,RM,50.0,2500,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,2005,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,TA,PConc,TA,TA,No,ALQ,299.0,Unf,0.0,611.0,910.0,GasA,Ex,Y,SBrkr,916,910,0,1826,1.0,0.0,1,1,4,1,Ex,7,Min2,1,Gd,Attchd,1915.0,Unf,1.0,164.0,Fa,Fa,Y,0,0,0,0,0,0,,,,0,6,2009,WD ,Normal
2339,527250040,190,RL,100.0,34650,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2fmCon,1Story,5,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Mn,Rec,1056.0,Unf,0.0,0.0,1056.0,GasA,TA,N,SBrkr,1056,0,0,1056,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Attchd,1955.0,Fin,2.0,572.0,TA,TA,Y,264,0,0,0,0,0,,,,0,1,2006,WD ,Normal
705,902135020,20,RM,60.0,6000,Pave,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,936.0,936.0,GasA,TA,N,SBrkr,936,0,0,936,0.0,0.0,1,0,2,1,TA,4,Min2,0,,Detchd,1974.0,Unf,2.0,576.0,TA,TA,Y,0,32,112,0,0,0,,,,0,2,2009,WD ,Normal
801,906201050,80,RL,66.0,19255,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,6,5,1983,1983,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,100.0,Gd,TA,CBlock,Gd,TA,Av,Rec,70.0,GLQ,450.0,0.0,520.0,GasA,Gd,Y,SBrkr,1338,0,0,1338,0.0,0.0,1,1,2,1,Gd,5,Min2,1,Po,Attchd,1983.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,,,Shed,600,9,2009,WD ,Normal
2793,907255010,20,RL,,11088,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,Stucco,Stucco,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,872.0,Unf,0.0,476.0,1348.0,GasA,Ex,Y,SBrkr,1358,0,0,1358,1.0,0.0,1,1,1,1,Gd,5,Typ,1,TA,Attchd,2002.0,Unf,2.0,418.0,TA,TA,Y,68,166,0,0,0,0,,,,0,6,2006,WD ,Normal
1924,535177020,20,RL,70.0,9100,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Hip,CompShg,HdBoard,HdBoard,BrkCmn,69.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1144.0,1144.0,GasA,TA,Y,SBrkr,1144,0,0,1144,0.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1960.0,RFn,1.0,336.0,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2007,WD ,Normal
1814,531385130,20,RL,,16196,Pave,,IR3,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1443.0,Unf,0.0,39.0,1482.0,GasA,Ex,Y,SBrkr,1494,0,0,1494,1.0,0.0,2,0,3,1,Gd,5,Typ,1,Fa,Attchd,1998.0,RFn,2.0,514.0,TA,TA,Y,402,25,0,0,0,0,,,,0,8,2007,WD ,Normal
828,906380210,20,RL,64.0,6762,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,902.0,Unf,0.0,380.0,1282.0,GasA,Ex,Y,SBrkr,1290,0,0,1290,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2007.0,RFn,2.0,662.0,TA,TA,Y,168,0,0,0,0,0,,,,0,5,2009,WD ,Normal
2272,916475020,20,RL,85.0,14536,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,236.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1300.0,Unf,0.0,316.0,1616.0,GasA,Ex,Y,SBrkr,1629,0,0,1629,1.0,0.0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,2002.0,Fin,3.0,808.0,TA,TA,Y,0,252,0,0,0,0,,,,0,11,2007,WD ,Normal
1490,908103260,85,RL,64.0,12102,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,5,5,1976,1976,Gable,CompShg,HdBoard,Plywood,BrkFace,222.0,TA,TA,CBlock,Gd,Gd,Gd,ALQ,456.0,Unf,0.0,0.0,456.0,GasA,Ex,Y,SBrkr,1033,0,0,1033,0.0,1.0,1,0,3,1,TA,6,Typ,0,,BuiltIn,1976.0,RFn,2.0,504.0,Fa,TA,Y,224,0,0,0,0,0,,,,0,4,2008,WD ,Family
511,528435050,20,RL,85.0,10130,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,260.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1294.0,Unf,0.0,408.0,1702.0,GasA,Ex,Y,SBrkr,1702,0,0,1702,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3.0,844.0,TA,TA,Y,0,69,0,0,0,0,,,,0,3,2009,WD ,Normal
